domain,path,label,dim
www.adrianoosterman.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adrianoosterman.com,arts_&_culture,2560
www.adrianschaub.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adrianschaub.com,arts_&_culture,2560
www.adrianswoods.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.adrianswoods.com,arts_&_culture,2560
www.afafoundry.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.afafoundry.com,arts_&_culture,2560
www.affectionately-yours.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.affectionately-yours.com,arts_&_culture,2560
www.affectiveartistry.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.affectiveartistry.com,arts_&_culture,2560
www.agallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.agallery.com,arts_&_culture,2560
www.agimsulaj.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.agimsulaj.com,arts_&_culture,2560
www.agostinoarts.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.agostinoarts.com,arts_&_culture,2560
www.ahlstrand.dk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ahlstrand.dk,arts_&_culture,2560
www.ahnisnabae-art.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ahnisnabae-art.com,arts_&_culture,2560
www.aicad.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aicad.org,arts_&_culture,2560
www.aimeehoover.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aimeehoover.com,arts_&_culture,2560
www.airbrushbyamy.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.airbrushbyamy.com,arts_&_culture,2560
www.airheadzcustom.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.airheadzcustom.com,arts_&_culture,2560
www.akaredhanded.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.akaredhanded.com,arts_&_culture,2560
www.akarprakar.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.akarprakar.com,arts_&_culture,2560
www.akirastudios.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.akirastudios.com,arts_&_culture,2560
www.aknowles.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aknowles.com,arts_&_culture,2560
www.akwildlife.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.akwildlife.com,arts_&_culture,2560
www.alagram.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alagram.co.uk,arts_&_culture,2560
www.alain-rempfer.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alain-rempfer.com,arts_&_culture,2560
www.alanbenchoam.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alanbenchoam.com,arts_&_culture,2560
www.alanbrain.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alanbrain.com,arts_&_culture,2560
www.alanbrazier.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alanbrazier.com,arts_&_culture,2560
www.alangattamorta.it,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alangattamorta.it,arts_&_culture,2560
www.alanhamwi.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alanhamwi.com,arts_&_culture,2560
www.alanmagee.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alanmagee.com,arts_&_culture,2560
www.alanreed.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alanreed.com,arts_&_culture,2560
www.alardus.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alardus.co.uk,arts_&_culture,2560
www.albanyinstitute.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.albanyinstitute.org,arts_&_culture,2560
www.aldobalding.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aldobalding.com,arts_&_culture,2560
www.aleena.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aleena.com,arts_&_culture,2560
www.alejandrofischer.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alejandrofischer.com,arts_&_culture,2560
www.alessandrakelley.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alessandrakelley.com,arts_&_culture,2560
www.alessandri.at,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alessandri.at,arts_&_culture,2560
www.aletagudelski.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aletagudelski.com,arts_&_culture,2560
www.alex-plattet.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alex-plattet.com,arts_&_culture,2560
www.alexanderblue.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexanderblue.com,arts_&_culture,2560
www.alexanderzakharov.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexanderzakharov.com,arts_&_culture,2560
www.alexandratyng.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexandratyng.com,arts_&_culture,2560
www.alexblum.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexblum.co.uk,arts_&_culture,2560
www.alexbox.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexbox.com,arts_&_culture,2560
www.alexgerasev.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexgerasev.com,arts_&_culture,2560
www.alexmandli.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexmandli.com,arts_&_culture,2560
www.alexnisbet.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexnisbet.com,arts_&_culture,2560
www.alexpaik.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alexpaik.com,arts_&_culture,2560
www.alfredjensen.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alfredjensen.com,arts_&_culture,2560
www.aliceberesford.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aliceberesford.com,arts_&_culture,2560
www.alicelynn.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alicelynn.com,arts_&_culture,2560
www.alicevinson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alicevinson.com,arts_&_culture,2560
www.aliciastrose.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aliciastrose.com,arts_&_culture,2560
www.alixopulos.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alixopulos.com,arts_&_culture,2560
www.alixstefan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alixstefan.com,arts_&_culture,2560
www.alizamccracken.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alizamccracken.com,arts_&_culture,2560
www.allanrodewald.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.allanrodewald.com,arts_&_culture,2560
www.allencsmith.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.allencsmith.com,arts_&_culture,2560
www.allenlopez.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.allenlopez.com,arts_&_culture,2560
www.allisonpaschke.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.allisonpaschke.com,arts_&_culture,2560
www.allisonstewart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.allisonstewart.com,arts_&_culture,2560
www.allisonwatson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.allisonwatson.com,arts_&_culture,2560
www.almansouria.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.almansouria.org,arts_&_culture,2560
www.almosthomestudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.almosthomestudio.com,arts_&_culture,2560
www.alpersfineart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alpersfineart.com,arts_&_culture,2560
www.alternativephotography.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alternativephotography.com,arts_&_culture,2560
www.alyoshamoeran.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.alyoshamoeran.co.uk,arts_&_culture,2560
www.amandalawrenceglass.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amandalawrenceglass.com,arts_&_culture,2560
www.amazinggracecards.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amazinggracecards.com,arts_&_culture,2560
www.amberjean.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amberjean.com,arts_&_culture,2560
www.americanartists.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.americanartists.org,arts_&_culture,2560
www.americanlighthouseart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.americanlighthouseart.com,arts_&_culture,2560
www.americanplainsartists.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.americanplainsartists.com,arts_&_culture,2560
www.americanrealistpainter.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.americanrealistpainter.com,arts_&_culture,2560
www.aminibigcircus.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aminibigcircus.com,arts_&_culture,2560
www.amitbar.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amitbar.com,arts_&_culture,2560
www.amuseink.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amuseink.com,arts_&_culture,2560
www.amy-escort.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amy-escort.com,arts_&_culture,2560
www.amyart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amyart.com,arts_&_culture,2560
www.amyevansart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amyevansart.com,arts_&_culture,2560
www.amyhuddleston.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amyhuddleston.com,arts_&_culture,2560
www.amyross.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amyross.com,arts_&_culture,2560
www.amystaceycurtis.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.amystaceycurtis.com,arts_&_culture,2560
www.anagramfineart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anagramfineart.com,arts_&_culture,2560
www.anastasiathegreat.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anastasiathegreat.com,arts_&_culture,2560
www.anatambar.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anatambar.com,arts_&_culture,2560
www.anatomicallycorrect.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anatomicallycorrect.org,arts_&_culture,2560
www.anaviangallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anaviangallery.com,arts_&_culture,2560
www.andersenstudios.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andersenstudios.com,arts_&_culture,2560
www.andersmanagement.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andersmanagement.com,arts_&_culture,2560
www.andiwolfe.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andiwolfe.com,arts_&_culture,2560
www.andreastajanferkul.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andreastajanferkul.com,arts_&_culture,2560
www.andrescastellanos.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrescastellanos.com,arts_&_culture,2560
www.andresgavilano.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andresgavilano.com,arts_&_culture,2560
www.andrew-baker.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrew-baker.com,arts_&_culture,2560
www.andrewclarkillustration.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrewclarkillustration.co.uk,arts_&_culture,2560
www.andrewcremeans.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrewcremeans.com,arts_&_culture,2560
www.andrewdevries.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrewdevries.com,arts_&_culture,2560
www.andrewhersey.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrewhersey.com,arts_&_culture,2560
www.andrewpommier.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrewpommier.com,arts_&_culture,2560
www.andrewwalford.co.za,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrewwalford.co.za,arts_&_culture,2560
www.andrewward-art.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrewward-art.com,arts_&_culture,2560
www.andrewwhyte.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andrewwhyte.com,arts_&_culture,2560
www.andyland.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andyland.net,arts_&_culture,2560
www.andyplant.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.andyplant.co.uk,arts_&_culture,2560
www.anetabnous.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anetabnous.com,arts_&_culture,2560
www.angelidakis.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.angelidakis.com,arts_&_culture,2560
www.angelikart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.angelikart.com,arts_&_culture,2560
www.angeliqueantoniou.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.angeliqueantoniou.com,arts_&_culture,2560
www.angelsgateart.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.angelsgateart.org,arts_&_culture,2560
www.animinasian.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.animinasian.com,arts_&_culture,2560
www.ankiking.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ankiking.com,arts_&_culture,2560
www.annaalter.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annaalter.com,arts_&_culture,2560
www.annabelmednick.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annabelmednick.com,arts_&_culture,2560
www.annaglynn.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annaglynn.com,arts_&_culture,2560
www.annaheldaudette.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annaheldaudette.com,arts_&_culture,2560
www.annamarieferguson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annamarieferguson.com,arts_&_culture,2560
www.annekedevries.nl,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annekedevries.nl,arts_&_culture,2560
www.annerimbault.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annerimbault.com,arts_&_culture,2560
www.annerpino.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annerpino.com,arts_&_culture,2560
www.annerussinof.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annerussinof.com,arts_&_culture,2560
www.anneryanmillerglassstudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anneryanmillerglassstudio.com,arts_&_culture,2560
www.annesgalleri.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annesgalleri.com,arts_&_culture,2560
www.annesleystudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annesleystudio.com,arts_&_culture,2560
www.annestrasberg.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annestrasberg.com,arts_&_culture,2560
www.annetteherrmann.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annetteherrmann.com,arts_&_culture,2560
www.anneward.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anneward.com,arts_&_culture,2560
www.anneyb.com.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anneyb.com.au,arts_&_culture,2560
www.annier.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annier.com,arts_&_culture,2560
www.anniewoodford.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anniewoodford.co.uk,arts_&_culture,2560
www.annileedy.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annileedy.com,arts_&_culture,2560
www.annlongfineart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annlongfineart.com,arts_&_culture,2560
www.annmi.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annmi.com,arts_&_culture,2560
www.annora-spence.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annora-spence.com,arts_&_culture,2560
www.annponce.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annponce.com,arts_&_culture,2560
www.annwarner.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.annwarner.com,arts_&_culture,2560
www.anthonycaro.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anthonycaro.org,arts_&_culture,2560
www.anthonydipaola.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anthonydipaola.com,arts_&_culture,2560
www.anthonyholdsworth.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anthonyholdsworth.com,arts_&_culture,2560
www.anthonyofadelaide.com.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anthonyofadelaide.com.au,arts_&_culture,2560
www.anthonyralphgallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.anthonyralphgallery.com,arts_&_culture,2560
www.antoine-leperlier.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.antoine-leperlier.com,arts_&_culture,2560
www.antoinegaber.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.antoinegaber.com,arts_&_culture,2560
www.antonettamoerland.nl,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.antonettamoerland.nl,arts_&_culture,2560
www.antonimiro.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.antonimiro.com,arts_&_culture,2560
www.antoniociccone.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.antoniociccone.com,arts_&_culture,2560
www.antoniopuri.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.antoniopuri.com,arts_&_culture,2560
www.aobfineart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aobfineart.com,arts_&_culture,2560
www.aparin.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aparin.com,arts_&_culture,2560
www.apionline.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.apionline.org,arts_&_culture,2560
www.apple-pine.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.apple-pine.com,arts_&_culture,2560
www.aprilgreiman.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aprilgreiman.com,arts_&_culture,2560
www.aprilr.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.aprilr.com,arts_&_culture,2560
www.apvsculpture.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.apvsculpture.com,arts_&_culture,2560
www.arabellaproffer.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.arabellaproffer.com,arts_&_culture,2560
www.arboresque.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.arboresque.com,arts_&_culture,2560
